name,country,state,latitude,longitude,population
Tevragh Zeina,Mauritania,Nouakchott West,18.09894,-15.98848,48093
Tékane,Mauritania,Trarza,16.60175,-15.34866,22041
Zouérat,Mauritania,Tiris Zemmour,22.73542,-12.47134,55183
Ṭinṭâne,Mauritania,Hodh El Gharbi,16.3946,-10.1737,15684
Baie du Tombeau,Mauritius,Pamplemousses,-20.11944,57.49139,15301
Bambous,Mauritius,Black River,-20.25667,57.40611,17818
Beau Bassin-Rose Hill,Mauritius,Plaines Wilhems,-20.23325,57.46609,111355
Bel Air Rivière Sèche,Mauritius,Flacq,-20.25777,57.74976,18036
Centre de Flacq,Mauritius,Flacq,-20.18972,57.71444,17710
Curepipe,Mauritius,Plaines Wilhems,-20.31628,57.52594,78618
Goodlands,Mauritius,Rivière du Rempart,-20.03841,57.65055,21063
Le Hochet,Mauritius,Pamplemousses,-20.13859,57.53013,15662
Mahébourg,Mauritius,Grand Port,-20.40806,57.7,17042
Port Louis,Mauritius,Port Louis,-20.16194,57.49889,155226
Quatre Bornes,Mauritius,Plaines Wilhems,-20.26381,57.4791,77308
Saint Pierre,Mauritius,Moka,-20.2215,57.53431,16704
Triolet,Mauritius,Pamplemousses,-20.0576,57.55025,24361
Vacoas,Mauritius,Plaines Wilhems,-20.29806,57.47833,115289
Dzaoudzi,Mayotte,Dzaoudzi,-12.78339,45.25693,15339
Kaouéni,Mayotte,Mamoudzou,-12.77121,45.22419,17060
Koungou,Mayotte,Koungou,-12.73361,45.20417,18118
Labattoir,Mayotte,Dzaoudzi,-12.77698,45.28234,17739
Mamoudzou,Mayotte,Mamoudzou,-12.78234,45.22878,54831
Mtsapéré,Mayotte,Mamoudzou,-12.78636,45.21732,15880
Abasolo,Mexico,Guanajuato,20.45031,-101.53011,27389
Acajete,Mexico,Puebla,19.11154,-97.95231,20923
Acaponeta,Mexico,Nayarit,22.49046,-105.36074,19140
Acapulco de Juárez,Mexico,Guerrero,16.84942,-99.90891,658609
Acatlán de Osorio,Mexico,Puebla,18.2025,-98.04864,19341
Acatzingo,Mexico,Puebla,18.98196,-97.78363,25811
Acayucan,Mexico,Veracruz,17.94979,-94.91386,50934
Actopan,Mexico,Hidalgo,20.26896,-98.94216,32276
Acámbaro,Mexico,Guanajuato,20.03248,-100.72434,57972
Agua Dulce,Mexico,Veracruz,18.13909,-94.14527,36079
Agua Prieta,Mexico,Sonora,31.3224,-109.54251,77254
Aguascalientes,Mexico,Aguascalientes,21.88262,-102.2843,722250
Ahualulco de Mercado,Mexico,Jalisco,20.70137,-103.97461,15512
Ajalpan,Mexico,Puebla,18.37908,-97.25867,28031
Alborada Jaltenco,Mexico,México,19.66194,-99.06889,15235
Allende,Mexico,Veracruz,18.15401,-94.39425,23620
Allende,Mexico,Coahuila,28.34124,-100.85111,20694
Altamira,Mexico,Tamaulipas,22.39309,-97.93857,59536
Altepexi,Mexico,Puebla,18.37035,-97.29966,18217
Alto Lucero,Mexico,Veracruz,20.95361,-97.44194,15011
Altotonga,Mexico,Veracruz,19.76613,-97.24514,19722
Alvarado,Mexico,Veracruz,18.77143,-95.76181,23128
Ameca,Mexico,Jalisco,20.54783,-104.0461,36156
Amecameca,Mexico,México,19.12384,-98.76649,31687
Amozoc de Mota,Mexico,Puebla,19.04611,-98.045,95322
Ampliación San Mateo,Mexico,México,19.61639,-99.14722,16250
Anáhuac,Mexico,Nuevo León,27.24123,-100.13337,16628
Apan,Mexico,Hidalgo,19.71052,-98.45108,26642
Apaseo el Alto,Mexico,Guanajuato,20.45632,-100.62125,27991
Apaseo el Grande,Mexico,Guanajuato,20.54555,-100.68787,26121
Apatzingán,Mexico,Michoacán,19.08864,-102.35704,102362
Apizaco,Mexico,Tlaxcala,19.41333,-98.14358,49506
Arandas,Mexico,Jalisco,20.70551,-102.34514,52175
Arcelia,Mexico,Guerrero,18.31765,-100.28201,18685
Ario de Rosales,Mexico,Michoacán,19.2083,-101.70904,16595
Arriaga,Mexico,Chiapas,16.23557,-93.89972,24447
Atlacomulco de Fabela,Mexico,México,19.79919,-99.875,22774
Atlixco,Mexico,Puebla,18.90815,-98.43613,86690
Atotonilco el Alto,Mexico,Jalisco,20.55084,-102.50822,26874
Atoyac de Álvarez,Mexico,Guerrero,17.20667,-100.43306,21407
Autlán de Navarro,Mexico,Jalisco,19.77189,-104.36644,45382
Axochiapan,Mexico,Morelos,18.50207,-98.75299,17508
Ayutla de los Libres,Mexico,Guerrero,16.96459,-99.09757,15370
Azcapotzalco,Mexico,Mexico City,19.48698,-99.18594,414711
Banderilla,Mexico,Veracruz,19.58893,-96.93727,19649
Benito Juarez,Mexico,Mexico City,19.3984,-99.15766,355017
Benito Juárez,Mexico,Mexico City,19.3727,-99.1564,385439
Berriozábal,Mexico,Chiapas,16.79944,-93.27219,28128
Bucerías,Mexico,Nayarit,20.75821,-105.3362,16161
Buenavista,Mexico,México,19.60833,-99.16944,216776
Cabo San Lucas,Mexico,Baja California Sur,22.89088,-109.91238,202694
Cacahoatán,Mexico,Chiapas,14.99199,-92.16417,16572
Cadereyta,Mexico,Nuevo León,25.58333,-99.98333,67994
Cadereyta Jiménez,Mexico,Nuevo León,25.59051,-100.00095,68111
Calpulalpan,Mexico,Tlaxcala,19.58867,-98.56972,33263
Calvillo,Mexico,Aguascalientes,21.84591,-102.71881,19742
Campeche,Mexico,Campeche,19.84073,-90.51676,220389
Cananea,Mexico,Sonora,30.98352,-110.29758,31560
Cancún,Mexico,Quintana Roo,21.17429,-86.84656,888797
Capulhuac de Mirafuentes,Mexico,México,19.19354,-99.46585,20757
Carlos A. Carrillo,Mexico,Veracruz,18.37477,-95.75444,17989
Casa Blanca,Mexico,Puebla,19.04222,-98.11889,17262
Castaños,Mexico,Coahuila,26.78932,-101.43211,23649
Catemaco,Mexico,Veracruz,18.42131,-95.11398,27615
Celaya,Mexico,Guanajuato,20.52181,-100.81399,340387
Centro Familiar la Soledad,Mexico,Guanajuato,21.135,-101.74972,32159
Cerro Azul,Mexico,Veracruz,21.192,-97.74088,22268
Chalco,Mexico,México,19.26174,-98.89775,168720
Champotón,Mexico,Campeche,19.34241,-90.72272,30881
Chapala,Mexico,Jalisco,20.29246,-103.18963,21596
Chetumal,Mexico,Quintana Roo,18.51957,-88.30397,169028
Chiapa de Corzo,Mexico,Chiapas,16.7075,-93.01216,45077
Chichén-Itzá,Mexico,Yucatán,20.66667,-88.56667,18000
Chicoloapan,Mexico,México,19.41687,-98.90202,172919
Chiconcuac,Mexico,México,19.55939,-98.89884,21738
Chignahuapan,Mexico,Puebla,19.83866,-98.03171,19608
Chihuahua,Mexico,Chihuahua,28.63528,-106.08889,925762
Chilapa de Álvarez,Mexico,Guerrero,17.59444,-99.17719,31157
Chilpancingo,Mexico,Guerrero,17.55228,-99.50124,187251
Cholula,Mexico,Puebla,19.06406,-98.30352,292881
Cihuatlán,Mexico,Jalisco,19.2366,-104.56512,40139
Cintalapa de Figueroa,Mexico,Chiapas,16.68393,-93.71814,42467
Ciudad Acuña,Mexico,Coahuila,29.32322,-100.95217,216099
Ciudad Altamirano,Mexico,Guerrero,18.35662,-100.66966,25168
Ciudad Apodaca,Mexico,Nuevo León,25.78143,-100.18911,467157
Ciudad Benito Juárez,Mexico,Nuevo León,25.6466,-100.09142,308285
Ciudad Constitución,Mexico,Baja California Sur,25.0321,-111.66256,40935
Ciudad Delicias,Mexico,Chihuahua,28.19013,-105.47012,148045
Ciudad Fernández,Mexico,San Luis Potosí,21.94045,-100.01153,32006
Ciudad General Escobedo,Mexico,Nuevo León,25.79663,-100.31767,454967
Ciudad Guadalupe Victoria,Mexico,Baja California,32.28885,-115.1031,17119
Ciudad Guzmán,Mexico,Jalisco,19.70413,-103.46383,111975
Ciudad Hidalgo,Mexico,Michoacán,19.68957,-100.55502,60542
Ciudad Juárez,Mexico,Chihuahua,31.72024,-106.46084,1512450
Ciudad Lázaro Cárdenas,Mexico,Michoacán,17.96256,-102.19887,196003
Ciudad López Mateos,Mexico,México,19.55793,-99.25675,489160
Ciudad Madero,Mexico,Tamaulipas,22.2475,-97.83665,197216
Ciudad Mante,Mexico,Tamaulipas,22.74277,-98.97172,84787
Ciudad Melchor Múzquiz,Mexico,Coahuila,27.87933,-101.51615,35060
Ciudad Mendoza,Mexico,Veracruz,18.80645,-97.1787,35641
Ciudad Miguel Alemán,Mexico,Tamaulipas,26.39823,-99.02857,19997
Ciudad Nezahualcoyotl,Mexico,México,19.40061,-99.01483,1077208
Ciudad Obregón,Mexico,Sonora,27.48642,-109.94079,329404
Ciudad Río Bravo,Mexico,Tamaulipas,25.98507,-98.08964,95647
Ciudad Sabinas Hidalgo,Mexico,Nuevo León,26.50193,-100.18121,33068
Ciudad Serdán,Mexico,Puebla,18.98856,-97.44643,23824
Ciudad Valles,Mexico,San Luis Potosí,21.99631,-99.01093,124644
Ciudad Victoria,Mexico,Tamaulipas,23.74061,-99.14364,332100
Ciudad de Allende,Mexico,Nuevo León,25.28123,-100.01928,26065
Ciudad de Armería,Mexico,Colima,18.93695,-103.96482,15923
Ciudad de Huajuapan de León,Mexico,Oaxaca,17.80787,-97.77956,53043
Ciudad de Huitzuco,Mexico,Guerrero,18.30589,-99.33388,17475
Ciudad de Villa de Álvarez,Mexico,Colima,19.26722,-103.73778,117600
Ciudad del Carmen,Mexico,Campeche,18.64592,-91.82991,191238
Ciénega de Flores,Mexico,Nuevo León,25.9545,-100.16617,15162
Coacalco,Mexico,México,19.62923,-99.10689,277959
Coalcomán de Vázquez Pallares,Mexico,Michoacán,18.7775,-103.16,18156
Coatepec,Mexico,Veracruz,19.45229,-96.96148,53621
Coatzacoalcos,Mexico,Veracruz,18.14905,-94.4447,310698
Coatzintla,Mexico,Veracruz,20.48699,-97.46823,34036
Cocula,Mexico,Jalisco,20.36517,-103.82215,29267
Colima,Mexico,Colima,19.24473,-103.7127,146965
Colonia Lindavista,Mexico,México,19.49156,-99.12475,100000
Colonia Nativitas,Mexico,Mexico City,19.38119,-99.13685,60000
Colonia del Sol,Mexico,Baja California Sur,22.91273,-109.92655,48032
Colonia del Valle,Mexico,Mexico City,19.38611,-99.16204,250000
Comalapa,Mexico,Chiapas,15.65995,-92.14111,18704
Comalcalco,Mexico,Tabasco,18.26496,-93.22432,41458
Comitán,Mexico,Chiapas,16.24004,-92.13668,166178
Comonfort,Mexico,Guanajuato,20.72005,-100.7612,23683
Compostela,Mexico,Nayarit,21.23733,-104.90064,17573
Contla,Mexico,Tlaxcala,19.32932,-98.1664,27610
Cortazar,Mexico,Guanajuato,20.48301,-100.96352,61658
Cosamaloapan,Mexico,Veracruz,18.36759,-95.79857,30577
Coscomatepec de Bravo,Mexico,Veracruz,19.07275,-97.04685,15252
Cosoleacaque,Mexico,Veracruz,17.99913,-94.6359,22454
Costa Rica,Mexico,Sinaloa,24.5907,-107.38992,24874
Coyoacán,Mexico,Mexico City,19.3467,-99.16174,614447
Coyotepec,Mexico,México,19.77722,-99.21295,35677
Coyula,Mexico,Jalisco,20.6614,-103.22846,29674
Cozumel,Mexico,Quintana Roo,20.50038,-86.94272,77236
Crucecita,Mexico,Oaxaca,15.76889,-96.135,15130
Cuauhtémoc,Mexico,Mexico City,19.44506,-99.14612,531831
Cuauhtémoc,Mexico,Chihuahua,28.4063,-106.86667,168482
Cuautepec,Mexico,Hidalgo,20.0356,-98.30982,18835
Cuautitlán,Mexico,México,19.67052,-99.17989,178847
Cuautitlán Izcalli,Mexico,México,19.64388,-99.21598,555163
Cuautla,Mexico,Morelos,18.81302,-98.95513,157336
Cuautlancingo,Mexico,Puebla,19.08995,-98.27319,25104
Cuernavaca,Mexico,Morelos,18.9261,-99.23075,338650
Culiacán,Mexico,Sinaloa,24.80209,-107.39421,808416
Cunduacán,Mexico,Tabasco,18.06557,-93.17302,19824
Cárdenas,Mexico,San Luis Potosí,22.00144,-99.64247,15469
Cárdenas,Mexico,Tabasco,18.00135,-93.37559,91558
Córdoba,Mexico,Veracruz,18.8842,-96.92559,204721
Delegación Cuajimalpa de Morelos,Mexico,Mexico City,19.3692,-99.29089,160491
Dolores Hidalgo,Mexico,Guanajuato,21.15611,-100.9325,67101
Don Antonio,Mexico,Hidalgo,19.87444,-98.93472,17736
Ecatepec de Morelos,Mexico,México,19.60492,-99.06064,1645352
El Grullo,Mexico,Jalisco,19.80665,-104.21626,20924
El Pueblito,Mexico,Querétaro,20.54006,-100.44093,71254
El Rosario,Mexico,Sinaloa,22.99032,-105.85419,16001
El Salto,Mexico,Durango,23.77846,-105.36038,24241
El Salto,Mexico,Jalisco,20.51853,-103.18159,21644
El Salto,Mexico,Jalisco,20.33333,-104.5,22550
Emiliano Zapata,Mexico,Morelos,18.84103,-99.18373,49193
Emiliano Zapata,Mexico,Tabasco,17.74058,-91.76635,20030
Emiliano Zapata,Mexico,México,19.34361,-98.97472,25309
Empalme,Mexico,Sonora,27.96166,-110.81411,42516
Encarnación de Díaz,Mexico,Jalisco,21.52631,-102.24024,25010
Ensenada,Mexico,Baja California,31.87149,-116.60071,443807
Escuinapa de Hidalgo,Mexico,Sinaloa,22.83474,-105.77766,30790
Escárcega,Mexico,Campeche,18.60891,-90.74544,29477
Esperanza,Mexico,Sonora,27.58046,-109.93119,38969
Felipe Carrillo Puerto,Mexico,Quintana Roo,19.5775,-88.04529,25744
Fortín de las Flores,Mexico,Veracruz,18.90806,-97,21370
Fraccionamiento Ciudad Olmeca,Mexico,Veracruz,18.15056,-94.5525,16074
Fraccionamiento Real Palmas,Mexico,Nuevo León,25.90417,-100.15972,34636
Francisco I. Madero,Mexico,Coahuila,25.773,-103.27127,26632
Fray Bernardino de Sahagún,Mexico,Hidalgo,19.77268,-98.58227,28609
Fresnillo,Mexico,Zacatecas,23.1749,-102.86785,143281
Frontera,Mexico,Tabasco,18.54326,-92.6453,22795
Frontera,Mexico,Coahuila,26.92814,-101.45212,69462
Fuentes del Valle,Mexico,México,19.6325,-99.13861,74087
Gabriel Leyva Solano,Mexico,Sinaloa,25.66157,-108.63657,27536
García,Mexico,Nuevo León,25.80092,-100.58612,93641
Guadalajara,Mexico,Jalisco,20.67738,-103.34749,1385629
Guadalupe,Mexico,Nuevo León,25.67663,-100.25907,673616
Guadalupe,Mexico,Zacatecas,22.74678,-102.5188,170029
Guadalupe Victoria,Mexico,Durango,24.44676,-104.12336,16506
Guamúchil,Mexico,Sinaloa,25.4587,-108.07732,72500
Guanajuato,Mexico,Guanajuato,21.01858,-101.2591,72237
Guasave,Mexico,Sinaloa,25.56792,-108.46949,71196
Gustavo Adolfo Madero,Mexico,Mexico City,19.49392,-99.11075,1185772
Gómez Palacio,Mexico,Durango,25.56871,-103.4996,257352
Hacienda Santa Fe,Mexico,Jalisco,20.51806,-103.38056,86935
Hermosillo,Mexico,Sonora,29.08874,-110.96677,812229
Heroica Caborca,Mexico,Sonora,30.71833,-112.15837,59922
Heroica Ciudad de Juchitán de Zaragoza,Mexico,Oaxaca,16.43375,-95.02181,88280
Heroica Ciudad de Tlaxiaco,Mexico,Oaxaca,17.26868,-97.68032,17543
Heroica Guaymas,Mexico,Sonora,27.91989,-110.89888,117253
Heroica Matamoros,Mexico,Tamaulipas,25.87972,-97.50417,510739
Heróica Zitácuaro,Mexico,Michoacán,19.43657,-100.35639,84307
Hidalgo,Mexico,Nuevo León,25.9724,-100.45221,16524
Hidalgo del Parral,Mexico,Chihuahua,26.92987,-105.66618,104836
Huamantla,Mexico,Tlaxcala,19.31451,-97.9252,51996
Huatabampo,Mexico,Sonora,26.82649,-109.64206,30475
Huatusco,Mexico,Veracruz,19.14876,-96.9676,31305
Huauchinango,Mexico,Puebla,20.17376,-98.05491,56206
Huejotzingo,Mexico,Puebla,19.15892,-98.40824,25684
Huejutla de Reyes,Mexico,Hidalgo,21.14,-98.41944,40015
Huetamo de Núñez,Mexico,Michoacán,18.62602,-100.90004,21864
Huilango,Mexico,México,19.68056,-99.25639,17399
Huimanguillo,Mexico,Tabasco,17.83498,-93.38902,27344
Huixquilucan,Mexico,México,19.35985,-99.35016,124846
Huixtla,Mexico,Chiapas,15.13924,-92.4634,32033
Hunucmá,Mexico,Yucatán,21.0164,-89.87716,24910
Iguala de la Independencia,Mexico,Guerrero,18.34479,-99.53768,118468
Irapuato,Mexico,Guanajuato,20.671,-101.35577,380941
Isla,Mexico,Veracruz,18.0278,-95.52946,26287
Ixmiquilpan,Mexico,Hidalgo,20.484,-99.21848,34814
Ixtaczoquitlán,Mexico,Veracruz,18.85364,-97.06229,26187
Ixtapa,Mexico,Jalisco,20.71598,-105.20508,29036
Ixtapa-Zihuatanejo,Mexico,Guerrero,17.64344,-101.55212,67408
Ixtapaluca,Mexico,México,19.31556,-98.88284,322271
Ixtapan de la Sal,Mexico,México,18.84369,-99.67671,17640
Ixtepec,Mexico,Oaxaca,16.56052,-95.10375,25381
Ixtlán del Río,Mexico,Nayarit,21.03514,-104.3688,23303
Izamal,Mexico,Yucatán,20.93315,-89.01887,16195
Iztacalco,Mexico,Mexico City,19.39528,-99.09778,384326
Iztapalapa,Mexico,Mexico City,19.35529,-99.06224,1835486
Izúcar de Matamoros,Mexico,Puebla,18.60157,-98.46152,42936
Jacona de Plancarte,Mexico,Michoacán,19.95625,-102.30557,53860
Jalostotitlán,Mexico,Jalisco,21.16813,-102.46097,24423
Jalpa de Méndez,Mexico,Tabasco,18.17678,-93.06376,15695
Jamay,Mexico,Jalisco,20.29479,-102.7094,17204
Jaral del Progreso,Mexico,Guanajuato,20.37205,-101.06419,20457
Jardines de la Silla,Mexico,Nuevo León,25.62944,-100.18778,53742
Jerez de García Salinas,Mexico,Zacatecas,22.6497,-102.98979,43064
Jesús María,Mexico,Aguascalientes,21.96111,-102.34333,43012
Jesús del Monte,Mexico,México,19.375,-99.29444,23150
Jiquilpan de Juárez,Mexico,Michoacán,19.99173,-102.71843,24233
Jiutepec,Mexico,Morelos,18.88139,-99.17778,215357
Jocotepec,Mexico,Jalisco,20.28566,-103.42908,18852
Jojutla,Mexico,Morelos,18.61472,-99.18028,18867
José Cardel,Mexico,Veracruz,19.3681,-96.36951,19092
José Mariano Jiménez,Mexico,Chihuahua,27.13076,-104.92391,34281
Juan Aldama,Mexico,Zacatecas,24.29072,-103.39339,15431
Juan Aldama,Mexico,Chihuahua,28.83778,-105.91232,18642
Juan José Ríos,Mexico,Sinaloa,25.75714,-108.8242,23553
Juchitepec,Mexico,México,19.10059,-98.8788,16021
Juventino Rosas,Mexico,Guanajuato,20.6435,-100.9952,42264
Jáltipan de Morelos,Mexico,Veracruz,17.96542,-94.71396,32778
Kanasín,Mexico,Yucatán,20.93485,-89.55822,77240
La Barca,Mexico,Jalisco,20.28988,-102.54198,35219
La Cruz,Mexico,Sinaloa,23.92126,-106.8925,15657
La Ermita,Mexico,Guanajuato,21.15194,-101.73306,19703
La Isla,Mexico,Veracruz,18.6,-96.15,24558
La Joya,Mexico,Baja California,32.44363,-117.00371,26860
La Magdalena Tlaltelulco,Mexico,Tlaxcala,19.28287,-98.19609,16834
La Orilla,Mexico,Michoacán,17.99583,-102.22694,20126
La Paz,Mexico,Baja California Sur,24.14231,-110.31316,250141
La Piedad de Cabadas,Mexico,Michoacán,20.34107,-102.02251,83323
La Providencia Siglo XXI,Mexico,Hidalgo,20.06417,-98.71722,16747
Lagos de Moreno,Mexico,Jalisco,21.35875,-101.93311,98206
Las Choapas,Mexico,Veracruz,17.91177,-94.09646,42693
Las Delicias,Mexico,Baja California,32.40889,-116.94361,15486
Las Guacamayas,Mexico,Michoacán,18.01913,-102.21011,37980
Las Margaritas,Mexico,Chiapas,16.31281,-91.98224,20786
Las Pintas de Arriba,Mexico,Jalisco,20.57573,-103.32442,22838
Las Pintitas,Mexico,Jalisco,20.56444,-103.30222,26500
Las Rosas,Mexico,Chiapas,16.36554,-92.37063,18817
Lerdo,Mexico,Durango,25.53611,-103.52485,79669
Lerdo de Tejada,Mexico,Veracruz,18.62936,-95.51968,18715
Lerma de Villada,Mexico,México,19.28881,-99.51163,22713
León de los Aldama,Mexico,Guanajuato,21.12183,-101.68253,1579803
Libres,Mexico,Puebla,19.46574,-97.68737,15536
Licenciado Benito Juárez,Mexico,Sinaloa,24.65667,-107.545,24185
Linares,Mexico,Nuevo León,24.85798,-99.56768,70378
Loma Bonita,Mexico,Oaxaca,18.10766,-95.88053,40934
Lomas del Sur,Mexico,Jalisco,20.4925,-103.4175,19413
Loreto,Mexico,Zacatecas,22.27194,-101.98602,24260
Los Mochis,Mexico,Sinaloa,25.79097,-108.99825,256613
Los Reyes Acaquilpan,Mexico,México,19.36357,-98.97707,85359
Los Reyes de Juárez,Mexico,Puebla,18.94918,-97.80379,16683
Los Reyes de Salgado,Mexico,Michoacán,19.58854,-102.47333,39209
Lázaro Cárdenas,Mexico,Baja California,30.52663,-115.93137,16294
Macuspana,Mexico,Tabasco,17.76052,-92.59539,32225
Madera,Mexico,Chihuahua,29.19269,-108.14334,15447
Magdalena,Mexico,Jalisco,20.90686,-103.9769,16214
Magdalena Atlicpac,Mexico,México,19.36906,-98.94935,26429
Magdalena Contreras,Mexico,Mexico City,19.33212,-99.21118,238431
Magdalena de Kino,Mexico,Sonora,30.62681,-110.96151,26605
Manuel Ojinaga,Mexico,Chihuahua,29.56444,-104.41639,22744
Manzanillo,Mexico,Colima,19.11695,-104.34214,159853
Mapastepec,Mexico,Chiapas,15.43358,-92.90039,17931
Maravatío de Ocampo,Mexico,Michoacán,19.8919,-100.44192,34381
Marfil,Mexico,Guanajuato,20.99753,-101.2855,29375
Martínez de la Torre,Mexico,Veracruz,20.07082,-97.06078,60074
Matamoros,Mexico,Coahuila,25.52699,-103.2285,52233
Matehuala,Mexico,San Luis Potosí,23.64824,-100.64334,77328
Matías Romero Avendaño,Mexico,Oaxaca,16.8774,-95.03819,18944
Mazatlán,Mexico,Sinaloa,23.22163,-106.41885,381583
Medina,Mexico,Guanajuato,21.14972,-101.6225,16166
Melchor Ocampo,Mexico,México,19.70186,-99.14485,38599
Metepec,Mexico,México,19.25934,-99.60175,28205
Mexicali,Mexico,Baja California,32.62781,-115.45446,1032686
Mexico City,Mexico,Mexico City,19.42847,-99.12766,12294193
Mezcales,Mexico,Nayarit,20.73039,-105.283,20092
Miahuatlán de Porfirio Díaz,Mexico,Oaxaca,16.329,-96.59606,23940
Miguel Alemán (La Doce),Mexico,Sonora,28.84028,-111.4775,30869
Miguel Hidalgo,Mexico,Mexico City,19.43411,-99.20024,372889
Milpa Alta,Mexico,Mexico City,19.19251,-99.02317,18274
Minatitlán,Mexico,Veracruz,18.00011,-94.5569,112046
Miramar,Mexico,Tamaulipas,22.36094,-97.89997,118614
Misantla,Mexico,Veracruz,19.92992,-96.85194,26827
Mitras Poniente,Mexico,Nuevo León,25.77583,-100.42583,18246
Mixquiahuala de Juárez,Mexico,Hidalgo,20.23,-99.2143,25510
Monclova,Mexico,Coahuila,26.90687,-101.42056,215271
Montemorelos,Mexico,Nuevo León,25.18897,-99.82933,67428
Monterrey,Mexico,Nuevo León,25.68435,-100.31721,1135512
Morelia,Mexico,Michoacán,19.70078,-101.18443,743275
Moroleón,Mexico,Guanajuato,20.13027,-101.1908,43200
Motozintla,Mexico,Chiapas,15.36615,-92.24673,23755
Motul,Mexico,Yucatán,21.09571,-89.28332,23240
Moyotzingo,Mexico,Puebla,19.24811,-98.40486,27137
Mérida,Mexico,Yucatán,20.967,-89.62318,1201000
Nanchital de Lázaro Cárdenas del Río,Mexico,Veracruz,18.07117,-94.40756,25289
Naranjos,Mexico,Veracruz,21.35087,-97.68656,20073
Naucalpan de Juárez,Mexico,México,19.47851,-99.23963,834434
Nava,Mexico,Coahuila,28.42071,-100.76565,22192
Navojoa,Mexico,Sonora,27.07057,-109.44345,113836
Navolato,Mexico,Sinaloa,24.7668,-107.69768,29153
Nicolás Romero,Mexico,México,19.64177,-99.3068,281799
Nochistlán de Mejía,Mexico,Zacatecas,21.36355,-102.84754,16562
Nogales,Mexico,Veracruz,18.82776,-97.16311,22085
Nogales,Mexico,Sonora,31.30862,-110.94217,264782
Nueva Italia de Ruiz,Mexico,Michoacán,19.02473,-102.09314,32467
Nueva Rosita,Mexico,Coahuila,27.93712,-101.21746,38158
Nuevo Casas Grandes,Mexico,Chihuahua,30.41552,-107.91166,55553
Nuevo Laredo,Mexico,Tamaulipas,27.47629,-99.51639,416055
Nuevo México,Mexico,Jalisco,20.7565,-103.44297,28135
Oaxaca,Mexico,Oaxaca,17.06025,-96.72544,255029
Ocosingo,Mexico,Chiapas,16.90634,-92.09349,41878
Ocotlán,Mexico,Jalisco,20.35116,-102.76832,83769
Ocotlán de Morelos,Mexico,Oaxaca,16.79183,-96.67504,15016
Ocoyoacac,Mexico,México,19.27127,-99.45787,26015
Ocozocoautla de Espinosa,Mexico,Chiapas,16.7612,-93.37426,39180
Ojinaga,Mexico,Chihuahua,29.56689,-104.54487,28040
Ojo de Agua,Mexico,México,19.68028,-99.01,386290
Ometepec,Mexico,Guerrero,16.68613,-98.40474,24120
Orizaba,Mexico,Veracruz,18.85195,-97.09957,123182
Oxkutzkab,Mexico,Yucatán,20.30734,-89.41809,23096
Ozumba de Alzate,Mexico,México,19.03689,-98.79516,16700
Pabellón de Arteaga,Mexico,Aguascalientes,22.1475,-102.27905,28633
Pachuca de Soto,Mexico,Hidalgo,20.11697,-98.73329,256584
Palaú,Mexico,Coahuila,27.89243,-101.42349,16970
Palenque,Mexico,Chiapas,17.50914,-91.98125,42947
Palmarito Tochapan,Mexico,Puebla,18.90135,-97.63833,17213
Papalotla,Mexico,Tlaxcala,19.16861,-98.20389,22969
Papantla de Olarte,Mexico,Veracruz,20.44655,-97.32494,53546
Paracho de Verduzco,Mexico,Michoacán,19.64757,-102.04765,37464
Paraiso,Mexico,Tabasco,18.40116,-93.21406,86632
Parque Industrial Ciudad Mitras,Mexico,Nuevo León,25.78861,-100.44778,18312
Parras de la Fuente,Mexico,Coahuila,25.44185,-102.17808,33817
Pedro Meoqui,Mexico,Chihuahua,28.26847,-105.48051,22574
Peribán de Ramos,Mexico,Michoacán,19.52032,-102.41526,15434
Perote,Mexico,Veracruz,19.56233,-97.24235,37516
Petatlán,Mexico,Guerrero,17.53819,-101.26922,21659
Peto,Mexico,Yucatán,20.1261,-88.92302,19821
Piedras Negras,Mexico,Coahuila,28.70007,-100.52353,150178
Pijijiapan,Mexico,Chiapas,15.68618,-93.20938,50079
Pinotepa Nacional,Mexico,Oaxaca,16.34014,-98.05297,29604
Playa del Carmen,Mexico,Quintana Roo,20.6274,-87.07987,149923
Playas del Rosario,Mexico,Tabasco,17.85289,-92.93243,21893
Polanco,Mexico,Mexico City,19.43332,-99.19919,50000
Poza Rica de Hidalgo,Mexico,Veracruz,20.53315,-97.45946,185242
